Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week)
43.0,Female,41.51989701681897,1.7330774711297943,170,142.0,63.0,0.9549619648694444,990.388141912508,Cardio,22.3,2.4,4
20.0,Female,43.61434645778261,1.7156372946770853,190,169.0,69.0,0.89373433666834,891.3082013336245,Cardio,28.4,3.7,2
18.0,Male,51.56460735822793,1.6910380646696284,189,142.0,64.0,1.127682287730967,597.5287436320598,HIIT,34.7,2.6,2
29.0,Male,45.220116678372506,1.625646860839407,189,138.0,52.0,1.2561841525612656,1240.4774754802186,Yoga,19.3,3.6,3
15.0,Male,121.49905724604932,1.7383940604637815,177,165.0,55.0,1.5315565313908435,1179.0189655384827,HIIT,33.5,1.7,2
51.0,Male,43.174884545116235,1.528797629617396,169,152.0,63.0,2.1740240398872395,1212.7465186746363,Strength,24.9,1.5,4
15.0,Male,69.87218427752626,1.813241190014843,197,165.0,56.0,0.7190649585794429,1107.4252041425611,HIIT,26.1,3.3,3
16.0,Male,40.817817237971134,1.7697892284510781,167,133.0,62.0,0.9267117493910815,1089.230986148193,Yoga,16.9,3.7,4
49.0,Male,45.6897018761156,1.7551775266431193,168,144.0,68.0,1.0266037538405526,784.1463077024298,Cardio,27.3,2.4,5
54.0,Female,61.19655537263792,1.8800745498199067,169,120.0,73.0,2.1705026460933157,983.1030998659566,HIIT,22.9,2.4,3
33.0,Male,39.6702017726792,2.0245478684872342,169,138.0,72.0,1.1773659164517598,530.0611257931471,Strength,31.2,2.9,2
46.0,Male,94.17940153310532,1.69357154688054,178,147.0,56.0,2.049354381933225,1206.3361671253726,Yoga,29.9,1.8,2
34.0,Male,72.52201960884955,1.8397992719699634,190,120.0,53.0,1.8257151486381937,1492.6038426871967,Cardio,24.7,3.1,3
25.0,Male,67.43507687726654,1.742424616352668,181,158.0,53.0,1.2104624778851931,584.2757762206583,Yoga,22.5,2.2,3
22.0,Male,51.7499044609395,1.608844336146898,170,169.0,72.0,1.4263952401598208,754.5508562489764,Cardio,24.7,3.4,3
30.0,Female,88.26599987613038,1.5669571340049293,165,169.0,55.0,1.617988145642546,1918.4993720122022,HIIT,24.9,1.5,4
26.0,Female,95.48666267769808,1.672204908902546,188,141.0,56.0,1.547061569661045,1574.0413212721905,Yoga,18.6,1.7,2
30.0,Male,70.84948900350643,1.596126897415277,172,165.0,68.0,1.276831670078067,1377.4537568007845,Yoga,15.6,2.7,2
60.0,Female,61.94865188670163,1.602621430841922,196,154.0,61.0,1.5983839562273618,1079.6289128400172,Strength,15.0,2.1,3
17.0,Male,58.47040032470592,1.700997686584243,181,120.0,73.0,1.5789043440434538,1226.5008583066465,Cardio,29.6,3.5,3
45.0,Female,53.99435163681097,1.679880570092753,184,143.0,56.0,1.2388145532617179,1122.7167833376761,Strength,17.7,2.7,3
14.0,Male,51.15997124768168,1.7486832818862985,180,134.0,63.0,1.3214722010766968,1164.8455483428731,Yoga,22.1,2.2,4
33.0,Male,76.13934221651877,1.7227937463848586,194,156.0,73.0,0.4708052173482974,664.2095039884751,Cardio,20.5,2.5,3
51.0,Male,52.34609555480686,1.6030604371720671,182,129.0,54.0,2.1859254137548363,1450.335892069443,Strength,25.1,1.5,3
37.0,Male,86.38016745487194,1.6480630068280546,168,169.0,68.0,2.054228965579174,811.8653519385427,Cardio,29.0,3.4,4
33.47541899,Male,89.27141115716417,1.5339587875342726,197,135.0,59.0,1.1612518459181231,1444.2377263204996,Cardio,25.9,3.2,3
24.0,Male,36.764245180691304,2.028339203457072,173,126.0,50.0,1.1553681267746967,1860.675357527043,Cardio,31.9,1.6,3
22.0,Female,52.78715478366246,1.6961424527721611,177,156.0,70.0,1.2883350335236403,766.6463317284569,Yoga,25.4,3.4,3
33.0,Female,53.32398750544261,1.8966501159628455,161,146.259322,62.0,1.1969116422746113,880.7299406935653,Strength,15.2,1.8,4
27.0,Male,89.27450734636281,1.7422599556816039,194,141.0,59.0,2.0864880573535802,1732.1336393605466,HIIT,32.9,2.4,4
30.0,Male,59.41881126043273,1.8123990931995024,196,165.0,55.0,1.519611608268084,1453.4420207157682,Yoga,28.1,3.3,4
24.0,Female,97.66796952870533,1.5842091618600445,192,160.0,74.0,1.4079990364937256,904.0152755740646,Yoga,23.8,3.1,3
27.0,Male,43.334053048447956,1.6915517960217277,175,123.0,66.0,0.706876994540137,1585.9633333170693,Strength,27.9,3.5,3
16.0,Female,72.94358715130802,1.8735190230619783,188,138.0,71.0,1.6001654138308687,756.3495963673383,HIIT,28.3,3.5,4
21.0,Female,77.0441921420937,1.6628093273767637,192,162.0,50.0,0.6618110443382469,1154.5376013668051,Cardio,27.1,2.6,2
30.0,Male,79.1976801651487,1.7623159806198907,167,131.0,74.0,1.442513981851505,466.79928615393976,HIIT,24.9,2.1,5
43.0,Female,58.601828081737736,1.8827373974245654,165,140.0,72.0,2.167891285224959,1560.2738164865027,HIIT,11.1,1.5,2
23.0,Male,43.815081956381604,1.7115431615609424,175,123.0,66.0,0.7253710154107322,1523.3358589127972,Strength,27.9,3.5,3
19.0,Male,125.66140326236393,1.8191763666979803,182,158.0,70.0,1.5422719719819884,1244.7451177780122,Cardio,20.2,3.6,3
62.0,Female,42.7419554928357,1.8198109694160776,167,137.0,53.0,1.7389173440930363,620.6529592228109,Yoga,23.7,2.2,2
45.0,Female,42.51166302789202,1.8033459775588991,177,145.0,59.0,1.7459330064647267,971.224769324723,HIIT,26.6,1.5,3
15.0,Female,41.272367040034226,1.6144783112434253,171,164.0,66.0,1.0631497540248165,935.3372687036739,Yoga,16.1,2.2,5
63.0,Female,52.0084907718239,1.5587521831539926,190,156.0,72.0,1.0873665622861999,880.3746500786102,Cardio,18.5,2.7,3
30.0,Male,58.46171168542036,1.8126979975924404,171,120.0,68.0,1.6450794069575911,1474.819835633586,Cardio,27.1,3.2,3
17.0,Male,59.95454278758677,1.8504463474295314,193,129.0,54.0,1.4571120634585442,778.6288797236764,HIIT,20.6,3.5,4
27.0,Male,62.30678294563342,1.743431936175643,181,158.0,53.0,1.1766003571233778,521.33711689124,Yoga,22.5,2.2,3
44.0,Female,69.8432710457752,1.7143555386219076,190,167.0,67.0,1.012992452411143,1091.0494670357782,Yoga,29.1,1.8,2
57.0,Female,54.72909823065537,1.7559322583761612,164,132.0,50.0,1.6179104196645708,535.5929903924388,HIIT,27.7,3.6,3
33.0,Female,83.92109292834553,1.6026088750364176,187,169.0,50.0,1.9774432950600698,1141.656665875479,Yoga,27.6,1.6,4
45.0,Female,76.26082131706585,1.8364479217562548,167,139.0,67.0,1.3891171362998507,982.2285954760733,Strength,10.0,1.5,4
27.0,Male,62.57889501517265,1.7914153331709404,184,140.0,74.0,1.127019472934809,781.7627750193188,Strength,26.9,2.6,4
31.0,Female,67.12519933427555,1.6031905563229927,169,156.0,63.0,0.8669951321463909,686.4692742668775,Cardio,28.1,3.4,3
27.0,Female,48.85892971370706,1.7537594226622686,176,169.0,53.0,1.2540908052828952,1233.7611001262912,Cardio,31.1,2.4,3
21.0,Male,63.66274639939179,1.9493752992983764,172,140.0,74.0,2.0684459617926114,1375.6184158127282,Cardio,21.8,2.6,3
44.0,Female,40.704395050110065,1.8415069396639308,173,164.0,72.0,1.5642077794078024,519.9504140659698,HIIT,16.3,3.2,3
58.0,Female,40.532691174150415,1.6422459344541125,179,163.0,71.0,2.1128934694048263,701.6803289956335,Cardio,23.4,3.4,3
14.0,Male,82.54864138801705,1.787226781698634,198,137.0,66.0,1.166098079611242,1221.4859542002923,Yoga,12.9,3.7,3
44.0,Male,56.61273167934416,1.8344078498598426,172,129.0,69.0,0.6471746172371189,1980.3190998508517,Yoga,22.9,3.2,3
53.0,Female,44.495445287493396,1.5357097950644414,181,128.0,74.0,1.4094612594825149,732.7407640289181,Yoga,26.5,1.5,3
28.0,Female,69.54011103712699,1.760746103399298,164,120.0,74.0,1.3184385663516145,379.50010747867196,Strength,25.4,2.6,3
40.0,Female,62.094274841571625,1.590199063146557,168,143.0,52.0,1.3537674899000474,800.9189247467673,Strength,21.0,3.6,4
46.0,Female,57.16360745055378,1.8877685892451896,175,142.0,63.0,1.2410825377987997,1228.5904783765793,HIIT,27.7,3.5,5
20.0,Female,73.30809444946432,1.7007230146167558,167,169.0,57.0,0.9037678334592271,845.0432329597528,Strength,29.8,3.1,3
23.0,Female,101.1445414293385,1.7334047412337648,174,136.0,71.0,2.089464310100312,1009.3000598665951,Strength,31.7,2.6,3
37.0,Female,62.923356276680394,1.9724258216552557,193,169.0,65.0,1.827081463621308,1024.9212855001404,Yoga,31.1,3.5,5
43.0,Male,99.12510604405301,1.6437904245274921,166,149.0,60.0,1.0520309253369386,604.666983123775,HIIT,20.8,2.706644144,2
21.0,Male,94.40194968989242,1.9078899482567058,186,150.0,51.0,1.294844003637515,1594.1911998847092,Yoga,27.0,2.8,3
38.0,Male,37.403063671434744,1.6996346272897693,183,167.0,64.0,1.4390157357564655,1445.1392920864942,Yoga,28.2,2.3,3
33.0,Male,66.75628174311905,1.8189343225675436,196,151.0,64.0,1.4053184951714695,982.648491400265,HIIT,26.7,3.3,4
55.0,Male,69.35145320895171,1.5971745723532276,178,120.0,71.0,1.3819148688301768,1055.579437517401,Yoga,27.5,3.3,2
26.0,Female,117.68919135061316,1.7425773181327247,191,150.0,74.0,1.8832463184618553,875.8724207730555,Yoga,13.1,2.2,4
27.0,Male,57.990387889813505,1.6733618157897674,168,155.0,55.0,0.6276906756409838,1715.3381644152357,Strength,35.0,3.2,2
16.0,Female,78.09273032300291,1.805922124204676,190,127.0,74.0,1.3737006824317501,528.7749142777639,Yoga,29.9,1.7,4
53.0,Male,65.37429160659624,1.8683648769018322,185,130.0,60.0,1.8339600385558061,635.6759804735061,Cardio,22.2,1.9,2
36.0,Male,40.06766345512524,1.4955180557091696,172,169.0,59.0,1.411409562254797,944.546454715391,HIIT,24.9,2.8,3
33.0,Male,49.77357169971354,1.7038152220699712,163,145.0,54.0,1.4040244225824106,648.3330560368214,Yoga,21.4,3.1,2
44.0,Female,81.74812835921425,1.7764971717676916,160,169.0,74.0,1.3844038457418752,524.1369787845933,Yoga,19.0,3.3,2
34.0,Female,73.13173440315587,1.971611816773653,196,141.0,73.0,1.186707305353084,674.7184661014012,HIIT,33.8,3.6,4
53.0,Female,82.91555092091704,1.519853663724992,172,133.0,71.0,1.3258475099391263,1434.268474243851,Strength,25.2,2.1,3
26.0,Female,82.7401475045126,1.9317968098581668,167,145.0,62.0,1.7591380622932775,716.2537468069662,Strength,18.6,3.3,3
43.0,Female,69.66190452466417,1.6652484026862193,173,168.0,64.0,1.453505753635405,872.13865453491,Strength,35.0,3.4,3
47.0,Male,85.94418050607635,1.9718116105645311,190,159.0,61.0,2.106708572658882,808.1673216405188,Yoga,10.7,3.5,5
44.0,Male,45.95059645217292,1.5871754866341103,192,159.0,57.0,1.9515829371503,584.9295511518851,Strength,25.3,3.6,3
51.0,Male,43.97926290308577,1.9787568166106742,199,161.0,74.0,1.331062723788495,1073.9940678818532,Cardio,24.6,3.2,3
36.0,Female,45.38157157573147,1.7119887278524148,161,160.0,64.0,1.5578746051543422,977.0049661217021,Yoga,23.7,3.4,3
36.0,Male,92.84173263599256,1.7612022602062931,174,120.0,51.0,1.5248783576992555,538.8607235272486,Cardio,27.6,1.5,4
23.0,Male,68.25493891502931,1.9030879351853032,175,166.0,63.0,1.142010052543531,897.7227388126411,Yoga,27.8,3.4,2
56.0,Female,68.21611249386052,1.8383206423999412,168,167.0,71.0,1.1412327169295644,744.2694206132537,Strength,17.1,1.5,3
40.0,Male,37.14860704720125,1.7595807976773734,166,154.0,71.0,1.157370549915005,1385.7424422490838,HIIT,20.1,2.8,3
28.0,Female,65.27148616803314,1.737696087685856,178,168.0,63.0,1.1804823125740929,904.9190629865412,HIIT,25.6,3.3,4
45.0,Male,49.85268754949945,1.6073933774814644,161,142.0,61.0,1.2866849990989273,716.6512501828641,Strength,21.0,3.3,3
36.0,Female,60.330752753765594,1.5839790834855254,170,169.0,71.0,1.241898697438696,683.6567652504771,Yoga,26.5,1.9,5
27.0,Female,60.068086645608,1.7200849902357507,187,157.0,54.0,0.9829786892099693,651.6225096221445,Strength,27.9,2.4,4
15.0,Male,95.87723469753593,1.8537247743720517,168,168.0,69.0,2.0056754810508335,842.9604079640538,Strength,17.3,2.6,5
44.0,Female,36.60414151867709,1.7892558068751396,168,154.0,74.0,1.042169941535522,547.159419450828,HIIT,19.9,3.4,5
47.0,Male,92.25878520604837,1.847602685750315,182,140.0,57.0,1.3021665781450347,1325.2924140443706,HIIT,20.7,3.2,3
52.0,Female,67.96030276474728,1.806174804423098,196,165.0,58.0,0.8991877226141368,664.8820788146497,Cardio,15.9,3.3,4
36.0,Male,76.07533060891241,1.7011605726673176,193,126.0,69.0,1.2725742275550518,769.7353579039645,HIIT,31.8,3.3,4
51.0,Female,49.911062536695965,1.60493358305324,163,135.0,66.0,1.1627821544137054,1832.496700207684,Strength,15.2,1.6,4
49.0,Female,83.09443197797277,1.5895672792981763,170,148.0,55.0,2.075770579165456,502.1885682415481,HIIT,17.8,2.5,3
27.0,Female,67.3483005304186,1.7368516580914606,180,165.0,70.0,2.144283129571057,841.242977490948,HIIT,23.3,1.8,4
19.0,Male,55.48142359776825,1.702504451757262,181,169.0,73.0,0.9420667381465112,1508.8211602986873,Strength,23.8,2.3,4
45.0,Male,52.629192497437565,1.941729823753724,160,146.0,65.0,1.984008880661951,881.5702367860858,HIIT,29.4,3.0,3
46.0,Male,52.72153388720063,1.6083328968849253,170,166.0,52.0,0.9490181947695383,1443.0509883961347,Cardio,34.4,1.8,2
33.0,Female,60.30191429026731,1.6513123990317513,161,127.0,74.0,1.6706874333068866,1016.4464023137665,Yoga,20.7,3.7,3
16.0,Male,96.52876446703117,1.859047419975284,196,136.0,58.0,1.5164596345824066,860.6298674211487,HIIT,23.8,1.5,3
38.0,Male,40.804032553400866,1.7439836307332464,183,168.0,73.0,0.8789260082252706,1241.0183532503934,Yoga,30.8,3.2,3
33.0,Female,71.40262165669586,1.7859532499938549,175,140.0,69.0,1.461095368612862,551.3046043244176,Strength,24.7,3.5,4
33.0,Male,56.94083732592929,1.5468851234941192,195,126.0,56.0,1.3484362056867651,1229.1146908120693,Cardio,29.1,3.7,4
17.0,Male,46.82928216343332,1.7935930936847682,163,140.0,64.0,1.4182047888603315,894.259415362749,Yoga,19.0,1.9,3
40.0,Female,80.74601255539866,1.6997393189826564,163,135.0,67.0,1.490480358128634,1267.4870334213488,Yoga,14.5,3.5,3
36.0,Female,101.26122631649135,1.5263936180658255,178,152.0,50.0,1.8964006245184901,1745.16213138199,Strength,26.5,2.1,3
20.0,Male,42.08998218692631,1.5707056001092248,195,132.0,57.0,0.6579301207484245,560.4546842881084,Yoga,16.7,3.4,3
40.0,Male,69.05685153234563,1.6481155322237406,176,166.0,54.0,1.1262788359738005,1053.698592221269,Cardio,23.0,3.2,5
22.0,Male,42.09091897670534,1.741450758831148,161,136.0,57.0,2.124549448665931,420.6022941539892,Cardio,24.4,3.3,5
17.0,Female,99.83395040878429,1.7802635683437855,197,158.0,72.0,1.1860472994911813,1012.2461427792146,Strength,23.4,3.2,2
40.0,Female,58.38781467191454,1.6480615316940335,197,146.259322,52.0,0.9660634829554583,338.0915705872567,Cardio,27.4,3.2,3
59.0,Female,36.74896374299837,1.8747549303075963,167,137.0,53.0,1.7193072682082868,632.1245460026619,Yoga,23.7,2.2,2
33.0,Male,38.193698376367806,1.6417017655989066,176,120.0,55.0,1.4761794922216323,1801.323939442825,Cardio,18.2,2.7,3
21.0,Male,68.42797363988419,1.657864695247321,164,160.0,74.0,1.4084597182404415,1017.3698934480634,Cardio,10.0,3.3,4
58.0,Female,83.21877024323616,1.8627680429077105,190,149.0,74.0,1.3671859915622544,631.6762782578583,Strength,31.8,3.0,3
18.0,Female,80.48586780628649,1.568490148630485,165,169.0,72.0,1.2629809835302541,1049.1100276337534,Strength,25.7,3.3,3
45.0,Male,59.033973355591996,1.4791492787956528,177,120.0,69.0,0.9648913268648881,778.9188600042728,Yoga,27.2,1.7,4
35.0,Male,115.1165616193607,1.93753425900563,192,120.0,74.0,2.196195040542338,1174.6485994310365,Cardio,27.2,1.5,2
37.0,Female,87.18165345322276,1.5500818459049581,177,129.0,58.0,2.082820320321482,959.1849372371206,Cardio,21.1,3.3,3
35.0,Male,65.41818117440465,1.8320326851539284,192,129.0,54.0,2.054649089609968,1123.780010725515,Cardio,13.8,3.1,4
50.0,Female,42.93442758922165,1.919226080983165,194,151.0,59.0,2.0840929934690062,524.9855865637829,HIIT,23.4,1.5,4
63.0,Male,43.86187231174169,1.6996337032716655,182,164.0,56.0,1.194647794612706,1900.6794141719183,HIIT,12.6,3.1,4
57.0,Female,54.17127347764937,1.701529838529908,199,123.0,60.0,1.1349377362154887,824.4452134205062,Strength,25.0,3.1,5
38.0,Female,86.756189609317,1.9164493687428927,192,169.0,52.0,1.7008589051830074,704.2028490796511,Yoga,24.6,3.5,5
31.0,Male,56.23601395308359,1.7651674569234461,189,128.0,69.0,0.8425267106488942,789.9508620831425,Strength,24.8,2.1,4
28.0,Male,63.14166471804354,1.7524871662931636,163,156.0,59.0,1.9100958029425263,1268.1121848770936,Cardio,21.5,3.4,2
26.0,Female,85.47845721126701,1.9095465627930437,167,145.0,62.0,1.6874935761687875,623.602838396164,Strength,18.6,3.3,3
54.0,Female,104.63649659604431,1.5565666174787602,185,169.0,56.0,2.144892719437431,880.5510327163943,HIIT,27.3,3.1,3
49.0,Female,65.8602224266944,1.7568033798818627,160,150.0,74.0,1.4092576900775104,617.9331974070215,Yoga,20.0,2.6,4
16.0,Male,70.49881010700744,1.7298504012911742,187,149.0,74.0,1.503449233173495,976.9347531705505,HIIT,17.7,2.4,3
52.0,Female,88.84114518873425,1.720417817573529,187,136.0,56.0,1.5719110305314175,773.9960178885249,Strength,22.2,2.3,3
34.0,Female,43.755533677555256,1.8964096756482711,174,148.0,50.0,1.8643138202502163,1456.950696483094,Strength,27.4,2.706644144,2
34.0,Male,58.664518721070586,1.7057196332667064,188,126.0,73.0,0.9909033086762963,1043.508728330214,Yoga,30.4,3.4,4
19.0,Female,88.68611986102927,1.4875081972405058,182,148.0,67.0,1.0595083792345448,1139.1275259958975,Strength,23.3,2.8,2
36.0,Male,40.20636373985685,1.7830100711153472,185,125.0,54.0,2.1211552623007632,821.3813555878772,Yoga,18.7,1.8,3
33.0,Female,48.38523755476828,1.8094058323490572,192,124.0,69.0,1.939786243851471,578.8044770673991,Yoga,26.4,3.2,3
35.0,Female,84.96017090785693,1.7702452824491792,176,126.0,72.0,1.6026416543161952,971.5022302705739,HIIT,28.0,3.3,3
54.0,Male,42.89663869653608,1.8839515926285342,168,144.0,55.0,1.382744017155451,690.6948576071019,Cardio,16.0,2.5,5
23.0,Female,70.11178762950317,1.5599792282597473,194,142.0,61.0,1.1684406678869947,713.712196444652,Strength,28.8,2.3,3
13.0,Male,64.46802003075477,1.639663328344083,167,147.0,63.95115104,1.1926224095779983,1999.366652431041,Cardio,25.9,2.1,3
57.0,Male,58.970891414948134,1.782761830844525,175,169.0,58.0,1.5230654681601714,1413.2025919281407,Cardio,24.7,2.5,5
29.0,Female,42.082878744472005,1.971054143820149,192,134.0,55.0,1.342143313769415,1269.2228635945899,Strength,12.0,2.6,2
46.0,Female,45.48445320377365,1.6896036385710818,194,169.0,70.0,0.7808464394287756,718.2700515715138,HIIT,23.5,2.8,3
20.0,Female,47.10393397978015,1.8185510734123393,193,164.0,62.0,1.8826347000742623,631.9913897403825,Strength,26.3,3.5,4
39.0,Female,122.6693190840045,1.7990971060577758,188,159.0,53.0,1.262433967616753,1046.1205938042053,Yoga,30.3,3.3,3
60.0,Male,56.03665600575982,1.8124049094637145,175,169.0,58.0,1.4252530705619446,1304.6887550995,Cardio,24.7,2.5,5
52.0,Female,73.8512515671681,1.6420443850069748,182,134.0,71.0,1.5278014863721316,1051.7092670335164,Cardio,29.2,2.706644144,4
46.0,Male,46.5122967914536,1.6377295635347697,192,169.0,63.0,1.4485392131154566,557.886904679002,Strength,25.5,2.2,5
55.0,Female,73.03175490891037,1.839609470935576,167,154.0,53.0,1.398433073683431,1031.3305428121257,Yoga,26.6,1.5,3
49.0,Male,54.321552401828804,1.6373361211517348,170,166.0,52.0,1.0185989694628197,1432.8622255206024,Cardio,34.4,1.8,2
22.0,Male,53.722615486485225,1.8228717998656747,165,144.0,53.0,2.142300797443183,1580.5857243739479,Cardio,26.6,3.7,4
48.0,Male,47.450799123336274,1.919161441144144,177,154.0,58.0,2.1085547630202535,1588.9196526807193,HIIT,31.4,3.5,4
13.0,Female,84.55214692265031,1.8236673155176244,199,169.0,56.0,1.615023785653241,958.8049552441064,Strength,14.4,2.706644144,2
21.0,Female,90.174933993961,1.8530437167031082,171,128.0,63.0,0.6377433404675757,916.675741846749,Strength,32.0,2.4,2
37.0,Female,90.71602847090796,1.7232343028815214,198,135.0,74.0,1.1665774317808444,652.5009060955447,Strength,23.8,1.6,4
28.0,Male,76.1712475484401,1.5310376131654528,172,128.0,74.0,1.3838341779246044,897.2421550669603,HIIT,26.7,2.0,3
27.0,Female,127.54130281482917,1.755972593919184,163,149.0,68.0,1.5898828025861367,793.9571688597948,Strength,21.0,3.3,5
20.0,Male,93.52676072817525,1.7215500952011569,192,166.0,56.0,1.1735321604899462,1390.3646477687505,Strength,23.3,1.8,4
28.0,Male,77.87920993245409,1.6290054957896711,168,126.0,56.0,1.2674242596568277,841.3135006859778,Cardio,23.1,2.1,4
23.0,Female,81.38613117765615,1.4832607523116055,194,142.0,63.0,2.162820548463695,665.1312849834036,Yoga,25.8,2.9,4
54.0,Female,57.564271838811045,1.6515674931510658,185,124.0,70.0,1.4683024550629105,1657.9143695860303,HIIT,24.0,2.0,4
60.0,Male,81.85429216890205,1.7994892860899119,198,162.0,74.0,1.6685081412984981,989.0368843162393,Strength,25.2,2.7,4
50.0,Male,52.79023965345345,1.7731118855394463,190,120.0,65.0,1.887932065905965,347.54295400120395,HIIT,29.4,1.5,5
22.0,Male,78.93566203118439,1.7834707332349407,184,158.0,50.0,1.3765020355108102,839.2287770781971,Cardio,31.6,2.5,2
26.0,Male,76.63991050222909,1.7407718785959252,171,134.0,50.0,1.4285099042312035,1351.810550963679,Cardio,35.0,2.5,3
